,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
11516,2022_05_IND_DEN,2022100600,3854,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,3.75,2.269,False,HITCH,ZONE_COVERAGE,COVER_2
11518,2022_05_IND_DEN,2022100600,3890,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,3.39,1.635,False,HITCH,ZONE_COVERAGE,COVER_3
11519,2022_05_IND_DEN,2022100600,3914,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,-0.700000000000003,0.934,False,SCREEN,ZONE_COVERAGE,COVER_3
11522,2022_05_IND_DEN,2022100600,3966,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,17.35,3.17,False,POST,MAN_COVERAGE,COVER_1
11524,2022_05_IND_DEN,2022100600,4000,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,12.15,2.736,True,HITCH,MAN_COVERAGE,COVER_1
11527,2022_05_IND_DEN,2022100600,4060,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,17.67,2.669,True,OUT,ZONE_COVERAGE,COVER_4
11528,2022_05_IND_DEN,2022100600,4094,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,5.14,2.336,False,IN,ZONE_COVERAGE,COVER_6
11529,2022_05_IND_DEN,2022100600,4121,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",5.0,5.48,2.068,False,IN,MAN_COVERAGE,COVER_1
11533,2022_05_IND_DEN,2022100600,4213,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,0.52,2.335,False,ANGLE,ZONE_COVERAGE,COVER_4
11543,2022_05_IND_DEN,2022100600,4400,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,-4.99,2.069,False,FLAT,ZONE_COVERAGE,COVER_3
11544,2022_05_IND_DEN,2022100600,4429,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.65,2.502,False,OUT,ZONE_COVERAGE,COVER_3
11546,2022_05_IND_DEN,2022100600,4479,IND,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",2.0,-0.759999999999998,1.001,False,SCREEN,ZONE_COVERAGE,COVER_3
11547,2022_05_IND_DEN,2022100600,4508,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,4.09999999999999,2.035,False,OUT,MAN_COVERAGE,COVER_1
11552,2022_05_IND_DEN,2022100600,4608,DEN,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,-3.15000000000001,2.602,False,SCREEN,ZONE_COVERAGE,COVER_3
11553,2022_05_IND_DEN,2022100600,4637,DEN,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,19.36,3.67,False,CROSS,ZONE_COVERAGE,COVER_3
11557,2022_05_IND_DEN,2022100600,4724,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,11.09,4.037,False,IN,MAN_COVERAGE,COVER_1
11564,2022_05_NYG_GB,2022100900,87,GB,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.94,1.669,False,OUT,ZONE_COVERAGE,COVER_3
11565,2022_05_NYG_GB,2022100900,109,GB,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,17.66,4.572,True,GO,ZONE_COVERAGE,COVER_3
11568,2022_05_NYG_GB,2022100900,175,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,20.63,4.604,False,GO,MAN_COVERAGE,COVER_1
11570,2022_05_NYG_GB,2022100900,218,GB,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 3 LB, 7 DB",5.0,0.57,1.601,True,OUT,MAN_COVERAGE,COVER_0
11576,2022_05_NYG_GB,2022100900,352,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-7.83,2.369,False,FLAT,ZONE_COVERAGE,COVER_3
11578,2022_05_NYG_GB,2022100900,393,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,-5.12000000000001,2.603,True,CROSS,MAN_COVERAGE,COVER_0
11579,2022_05_NYG_GB,2022100900,417,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,3.41,2.068,False,OUT,ZONE_COVERAGE,COVER_3
11580,2022_05_NYG_GB,2022100900,441,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 3 LB, 7 DB",4.0,-2.90000000000001,1.168,False,SCREEN,ZONE_COVERAGE,COVER_4
11583,2022_05_NYG_GB,2022100900,505,NYG,EMPTY,"1 RB, 3 TE, 1 WR",5.0,"3 DL, 4 LB, 4 DB",5.0,32.81,2.636,True,GO,MAN_COVERAGE,COVER_1
11585,2022_05_NYG_GB,2022100900,550,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-5.75,2.469,False,SCREEN,ZONE_COVERAGE,COVER_2
11588,2022_05_NYG_GB,2022100900,636,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",5.0,17.71,3.336,False,IN,ZONE_COVERAGE,COVER_3
11591,2022_05_NYG_GB,2022100900,714,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",2.0,7.36,1.668,False,OUT,MAN_COVERAGE,COVER_1
11592,2022_05_NYG_GB,2022100900,736,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",2.0,-1.02,1.001,False,SCREEN,MAN_COVERAGE,COVER_0
11595,2022_05_NYG_GB,2022100900,801,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,14.82,3.403,True,CROSS,ZONE_COVERAGE,COVER_4
11597,2022_05_NYG_GB,2022100900,851,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",5.0,3.13,3.237,True,HITCH,MAN_COVERAGE,COVER_1
11599,2022_05_NYG_GB,2022100900,912,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,17.75,2.469,False,CROSS,ZONE_COVERAGE,COVER_3
11600,2022_05_NYG_GB,2022100900,934,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,3.65000000000001,1.569,False,HITCH,MAN_COVERAGE,COVER_1
11601,2022_05_NYG_GB,2022100900,963,NYG,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,-3.39,1.001,False,SCREEN,ZONE_COVERAGE,COVER_2
11606,2022_05_NYG_GB,2022100900,1059,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",4.0,0.0700000000000003,1.768,False,FLAT,MAN_COVERAGE,COVER_1
11608,2022_05_NYG_GB,2022100900,1109,GB,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,0.350000000000001,1.368,False,FLAT,ZONE_COVERAGE,COVER_4
11609,2022_05_NYG_GB,2022100900,1133,GB,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,1.47,3.403,False,OUT,ZONE_COVERAGE,COVER_4
11612,2022_05_NYG_GB,2022100900,1204,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-1.52,0.968,False,SCREEN,ZONE_COVERAGE,COVER_4
11613,2022_05_NYG_GB,2022100900,1228,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",1.0,3.22,1.234,False,OUT,MAN_COVERAGE,COVER_1
11614,2022_05_NYG_GB,2022100900,1252,GB,EMPTY,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",3.0,-3.63,0.601,False,CROSS,ZONE_COVERAGE,COVER_3
11616,2022_05_NYG_GB,2022100900,1297,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 3 LB, 7 DB",1.0,1.38,1.301,False,FLAT,MAN_COVERAGE,COVER_1
11617,2022_05_NYG_GB,2022100900,1329,GB,I_FORM,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB",6.0,2.68000000000001,2.769,False,FLAT,MAN_COVERAGE,COVER_0
11623,2022_05_NYG_GB,2022100900,1486,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,10.93,3.87,False,OUT,ZONE_COVERAGE,COVER_4
11625,2022_05_NYG_GB,2022100900,1534,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-2.05,1.201,False,SCREEN,ZONE_COVERAGE,COVER_3
11626,2022_05_NYG_GB,2022100900,1558,NYG,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,12.9,2.866,False,IN,ZONE_COVERAGE,COVER_4
11628,2022_05_NYG_GB,2022100900,1608,NYG,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,-3.78,2.136,False,SCREEN,ZONE_COVERAGE,COVER_4
11629,2022_05_NYG_GB,2022100900,1645,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.77,2.102,False,SLANT,ZONE_COVERAGE,COVER_4
11636,2022_05_NYG_GB,2022100900,1777,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 3 LB, 7 DB",6.0,-1.41,1.101,False,FLAT,ZONE_COVERAGE,COVER_3
11637,2022_05_NYG_GB,2022100900,1801,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 3 LB, 7 DB",4.0,4.29,2.303,False,SLANT,MAN_COVERAGE,2_MAN
11639,2022_05_NYG_GB,2022100900,1832,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 3 LB, 7 DB",4.0,6.06,2.236,False,SLANT,MAN_COVERAGE,2_MAN
11641,2022_05_NYG_GB,2022100900,1863,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 3 LB, 7 DB",5.0,23.98,2.069,True,GO,MAN_COVERAGE,COVER_0
11643,2022_05_NYG_GB,2022100900,1892,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"1 DL, 3 LB, 7 DB",6.0,7.83,1.535,False,OUT,MAN_COVERAGE,COVER_1
11644,2022_05_NYG_GB,2022100900,1914,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"1 DL, 3 LB, 7 DB",6.0,-6.34,3.17,True,SCREEN,MAN_COVERAGE,COVER_1
11651,2022_05_NYG_GB,2022100900,2061,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,3.79000000000001,2.302,True,CROSS,ZONE_COVERAGE,COVER_3
11652,2022_05_NYG_GB,2022100900,2085,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,12.41,3.236,False,CROSS,ZONE_COVERAGE,COVER_4
11657,2022_05_NYG_GB,2022100900,2193,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,0.310000000000002,2.002,True,OUT,MAN_COVERAGE,COVER_1
11662,2022_05_NYG_GB,2022100900,2318,GB,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",3.0,11.9,2.369,False,SLANT,ZONE_COVERAGE,COVER_3
11666,2022_05_NYG_GB,2022100900,2417,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,15.49,7.107,True,POST,ZONE_COVERAGE,COVER_3
11668,2022_05_NYG_GB,2022100900,2522,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,29.02,3.436,False,POST,MAN_COVERAGE,COVER_1
11672,2022_05_NYG_GB,2022100900,2592,NYG,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,-1.55,1.501,False,FLAT,MAN_COVERAGE,COVER_1
11673,2022_05_NYG_GB,2022100900,2616,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,0.379999999999995,2.069,False,FLAT,ZONE_COVERAGE,COVER_3
11676,2022_05_NYG_GB,2022100900,2708,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.58,2.002,False,HITCH,ZONE_COVERAGE,COVER_4
11677,2022_05_NYG_GB,2022100900,2732,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,7.51,2.702,True,HITCH,ZONE_COVERAGE,COVER_3
11682,2022_05_NYG_GB,2022100900,2838,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,13.99,4.071,False,CROSS,ZONE_COVERAGE,COVER_3
11684,2022_05_NYG_GB,2022100900,2888,NYG,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,-2.5,3.503,True,FLAT,ZONE_COVERAGE,COVER_4
11685,2022_05_NYG_GB,2022100900,2912,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",4.0,2.3,3.871,True,FLAT,ZONE_COVERAGE,COVER_3
11690,2022_05_NYG_GB,2022100900,3019,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,21.17,2.431,False,GO,MAN_COVERAGE,COVER_1
11691,2022_05_NYG_GB,2022100900,3041,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,11.58,2.937,False,CROSS,MAN_COVERAGE,COVER_1
11692,2022_05_NYG_GB,2022100900,3063,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",6.0,41.92,3.137,True,GO,MAN_COVERAGE,COVER_1
11694,2022_05_NYG_GB,2022100900,3109,NYG,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,-1.25,2.87,True,ANGLE,MAN_COVERAGE,COVER_1
11695,2022_05_NYG_GB,2022100900,3133,NYG,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,3.26,2.67,False,CROSS,ZONE_COVERAGE,COVER_3
11699,2022_05_NYG_GB,2022100900,3236,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.03,3.036,False,IN,MAN_COVERAGE,COVER_0
11703,2022_05_NYG_GB,2022100900,3328,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,28.01,4.038,True,GO,ZONE_COVERAGE,COVER_6
11705,2022_05_NYG_GB,2022100900,3371,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-5.59,3.403,True,FLAT,MAN_COVERAGE,COVER_1
11707,2022_05_NYG_GB,2022100900,3424,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-1.56,1.235,False,FLAT,ZONE_COVERAGE,COVER_4
11709,2022_05_NYG_GB,2022100900,3478,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",3.0,3.09,1.302,False,OUT,ZONE_COVERAGE,COVER_4
11710,2022_05_NYG_GB,2022100900,3512,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",6.0,7.56,1.735,False,OUT,MAN_COVERAGE,COVER_0
11711,2022_05_NYG_GB,2022100900,3536,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.53,1.869,False,SLANT,ZONE_COVERAGE,COVER_4
11712,2022_05_NYG_GB,2022100900,3560,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,-1.57,1.435,False,FLAT,ZONE_COVERAGE,COVER_4
11716,2022_05_NYG_GB,2022100900,3638,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"2 DL, 4 LB, 5 DB",5.0,9.47,2.503,False,SLANT,MAN_COVERAGE,COVER_0
11718,2022_05_NYG_GB,2022100900,3667,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"2 DL, 4 LB, 5 DB",8.0,8.54,1.568,False,OUT,MAN_COVERAGE,COVER_0
11732,2022_05_PIT_BUF,2022100901,74,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-0.450000000000003,3.203,False,FLAT,ZONE_COVERAGE,COVER_6
11734,2022_05_PIT_BUF,2022100901,117,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",5.0,35.32,3.17,False,POST,MAN_COVERAGE,COVER_1
11737,2022_05_PIT_BUF,2022100901,193,BUF,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"3 DL, 3 LB, 5 DB",3.0,4.38,1.435,False,HITCH,ZONE_COVERAGE,COVER_3
11739,2022_05_PIT_BUF,2022100901,254,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",1.0,-3.27,1.334,False,SCREEN,ZONE_COVERAGE,COVER_2
11740,2022_05_PIT_BUF,2022100901,278,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,21.95,3.303,False,GO,ZONE_COVERAGE,COVER_2
11742,2022_05_PIT_BUF,2022100901,320,PIT,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,-0.82,2.403,False,CROSS,ZONE_COVERAGE,COVER_3
11744,2022_05_PIT_BUF,2022100901,365,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,13.91,2.869,True,OUT,ZONE_COVERAGE,COVER_6
11745,2022_05_PIT_BUF,2022100901,394,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",2.0,4.42,2.036,False,HITCH,ZONE_COVERAGE,COVER_4
11747,2022_05_PIT_BUF,2022100901,439,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.61,2.302,False,HITCH,ZONE_COVERAGE,COVER_2
11748,2022_05_PIT_BUF,2022100901,461,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,4.7,3.337,True,CROSS,MAN_COVERAGE,2_MAN
11749,2022_05_PIT_BUF,2022100901,489,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,7.47,2.403,True,HITCH,MAN_COVERAGE,COVER_1
11752,2022_05_PIT_BUF,2022100901,555,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,9.33,2.318,False,OUT,ZONE_COVERAGE,COVER_4
11756,2022_05_PIT_BUF,2022100901,668,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,24.04,2.77,False,GO,ZONE_COVERAGE,COVER_2
11758,2022_05_PIT_BUF,2022100901,713,BUF,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB",6.0,17.25,3.237,False,OUT,MAN_COVERAGE,COVER_1
11760,2022_05_PIT_BUF,2022100901,756,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,14.96,2.837,False,OUT,ZONE_COVERAGE,COVER_2
11765,2022_05_PIT_BUF,2022100901,872,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,7.21,2.57,False,HITCH,ZONE_COVERAGE,COVER_2
11766,2022_05_PIT_BUF,2022100901,896,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,10.66,5.172,False,HITCH,ZONE_COVERAGE,COVER_2
11771,2022_05_PIT_BUF,2022100901,1004,BUF,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",7.0,44.75,3.903,False,GO,MAN_COVERAGE,COVER_1
11772,2022_05_PIT_BUF,2022100901,1028,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,18.49,2.402,True,GO,ZONE_COVERAGE,COVER_2
11773,2022_05_PIT_BUF,2022100901,1052,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",1.0,4.02,1.602,False,FLAT,ZONE_COVERAGE,COVER_3
11775,2022_05_PIT_BUF,2022100901,1099,BUF,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 4 LB, 6 DB",4.0,1.03,3.003,False,FLAT,ZONE_COVERAGE,COVER_6
11777,2022_05_PIT_BUF,2022100901,1149,BUF,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",4.0,4.61,1.835,False,HITCH,ZONE_COVERAGE,COVER_6
11778,2022_05_PIT_BUF,2022100901,1178,BUF,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,21.48,2.736,False,GO,MAN_COVERAGE,COVER_1
11781,2022_05_PIT_BUF,2022100901,1252,PIT,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,1.45999999999999,1.768,False,FLAT,ZONE_COVERAGE,COVER_3
11783,2022_05_PIT_BUF,2022100901,1295,BUF,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",3.0,52.33,3.804,False,GO,ZONE_COVERAGE,COVER_3
11788,2022_05_PIT_BUF,2022100901,1397,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,14.07,3.236,True,POST,MAN_COVERAGE,2_MAN
11791,2022_05_PIT_BUF,2022100901,1476,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",2.0,13.56,1.902,False,POST,MAN_COVERAGE,COVER_1
11794,2022_05_PIT_BUF,2022100901,1536,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,6.15000000000001,2.035,False,OUT,ZONE_COVERAGE,COVER_6
11795,2022_05_PIT_BUF,2022100901,1560,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,0.780000000000001,2.836,False,FLAT,ZONE_COVERAGE,COVER_3
11796,2022_05_PIT_BUF,2022100901,1584,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",6.0,-3.94,2.168,True,FLAT,MAN_COVERAGE,COVER_1
11797,2022_05_PIT_BUF,2022100901,1606,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.95,2.336,False,HITCH,ZONE_COVERAGE,COVER_4
11798,2022_05_PIT_BUF,2022100901,1630,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,22.89,2.369,False,GO,MAN_COVERAGE,COVER_1
11800,2022_05_PIT_BUF,2022100901,1675,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",7.0,20.8,2.202,True,GO,MAN_COVERAGE,COVER_1
11801,2022_05_PIT_BUF,2022100901,1697,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.48,3.337,False,FLAT,ZONE_COVERAGE,COVER_2
11803,2022_05_PIT_BUF,2022100901,1748,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",2.0,-2.54,1.068,False,SCREEN,ZONE_COVERAGE,COVER_3
11804,2022_05_PIT_BUF,2022100901,1777,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.14,2.302,False,OUT,ZONE_COVERAGE,COVER_6
11805,2022_05_PIT_BUF,2022100901,1806,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",5.0,20.61,3.503,False,CORNER,MAN_COVERAGE,COVER_1
11806,2022_05_PIT_BUF,2022100901,1828,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,11.77,2.836,False,IN,ZONE_COVERAGE,COVER_6
11807,2022_05_PIT_BUF,2022100901,1852,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.63,3.504,False,HITCH,ZONE_COVERAGE,COVER_3
11810,2022_05_PIT_BUF,2022100901,1914,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,26.86,3.204,False,GO,MAN_COVERAGE,COVER_1
11812,2022_05_PIT_BUF,2022100901,1943,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,18.58,2.702,True,CROSS,MAN_COVERAGE,COVER_1
11815,2022_05_PIT_BUF,2022100901,2020,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,1.0,3.804,False,FLAT,ZONE_COVERAGE,COVER_2
11817,2022_05_PIT_BUF,2022100901,2083,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,18.7,2.502,False,GO,ZONE_COVERAGE,COVER_2
